ordem,latitude,longitude,datahora,velocidade,linha,datahoraenvio,datahoraservidor,momento_extracao
D17007,"-22,92003","-43,68174",1775499640000,16,885,1775499652000,1775499659000,2026-04-06 16:20:49
D17129,"-22,91016","-43,69357",1775499639000,25,807,1775499652000,1775499659000,2026-04-06 16:20:49
D17079,"-22,89482","-43,58466",1775499640000,26,808,1775499652000,1775499659000,2026-04-06 16:20:49
D17085,"-22,917","-43,60844",1775499642000,0,898,1775499652000,1775499659000,2026-04-06 16:20:49
B71077,"-22,96321","-43,17749",1775499641000,0,455,1775499652000,1775499659000,2026-04-06 16:20:49
B71040,"-22,90356","-43,28406",1775499641000,5,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71018,"-22,90408","-43,18676",1775499641000,6,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71059,"-22,90778","-43,17479",1775499643000,18,455,1775499652000,1775499659000,2026-04-06 16:20:49
B71057,"-22,9072","-43,19619",1775499643000,49,455,1775499652000,1775499659000,2026-04-06 16:20:49
B71046,"-22,91391","-43,2976",1775499642000,0,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71047,"-22,91326","-43,20343",1775499642000,40,238,1775499652000,1775499659000,2026-04-06 16:20:49
B71079,"-22,98373","-43,19181",1775499643000,6,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71011,"-22,97022","-43,1859",1775499642000,0,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71001,"-22,91193","-43,18785",1775499643000,8,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71030,"-22,90848","-43,1973",1775499645000,26,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71041,"-22,90451","-43,18812",1775499644000,24,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71052,"-22,95201","-43,17548",1775499644000,26,LECD132,1775499652000,1775499659000,2026-04-06 16:20:49
B71143,"-22,91255","-43,23643",1775499644000,0,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71054,"-22,97214","-43,18776",1775499645000,0,455,1775499652000,1775499659000,2026-04-06 16:20:49
B71056,"-22,91539","-43,23233",1775499645000,0,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71019,"-22,903","-43,29843",1775499645000,18,239,1775499652000,1775499659000,2026-04-06 16:20:49
B71035,"-22,98287","-43,19203",1775499646000,1,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71107,"-22,89971","-43,28044",1775499646000,0,455,1775499652000,1775499659000,2026-04-06 16:20:49
B71079,"-22,98381","-43,19177",1775499646000,11,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71009,"-22,88062","-43,29412",1775499646000,11,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71031,"-22,9396","-43,18316",1775499647000,0,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71030,"-22,90861","-43,19712",1775499648000,27,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71071,"-22,88176","-43,29425",1775499648000,0,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71008,"-22,90255","-43,29675",1775499647000,0,238,1775499652000,1775499659000,2026-04-06 16:20:49
B71001,"-22,91187","-43,1879",1775499646000,10,247,1775499652000,1775499659000,2026-04-06 16:20:49
B71060,"-22,89894","-43,31319",1775499649000,0,238,1775499652000,1775499659000,2026-04-06 16:20:49
B71006,"-22,8857","-43,30055",1775499650000,6,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71009,"-22,88069","-43,29433",1775499650000,24,457,1775499652000,1775499659000,2026-04-06 16:20:49
B71009,"-22,88069","-43,29433",1775499650000,24,457,1775499652000,1775499689000,2026-04-06 16:20:49
D33104,"-22,88033","-43,63027",1775499650000,59,757,1775499652000,1775499686000,2026-04-06 16:20:49
A63528,"-22,85237","-43,26334",1775499651000,27,919,1775499653000,1775499688000,2026-04-06 16:20:49
B28538,"-22,82535","-43,17237",1775499604000,24,324,1775499653000,1775499662000,2026-04-06 16:20:49
B28538,"-22,82533","-43,1725",1775499606000,25,324,1775499653000,1775499662000,2026-04-06 16:20:49
B28516,"-22,90095","-43,24868",1775499641000,50,696,1775499653000,1775499662000,2026-04-06 16:20:49
B28538,"-22,8239","-43,17424",1775499636000,31,324,1775499653000,1775499662000,2026-04-06 16:20:49
B28511,"-22,90238","-43,1816",1775499643000,0,324,1775499653000,1775499662000,2026-04-06 16:20:49
B28629,"-22,7987","-43,20278",1775499641000,18,326,1775499653000,1775499662000,2026-04-06 16:20:49
B28574,"-22,8394","-43,23959",1775499642000,10,329,1775499653000,1775499662000,2026-04-06 16:20:49
B28552,"-22,82377","-43,1752",1775499642000,0,324,1775499653000,1775499662000,2026-04-06 16:20:49
B28549,"-22,87548","-43,27295",1775499642000,52,616,1775499653000,1775499662000,2026-04-06 16:20:49
B28573,"-22,79665","-43,20429",1775499642000,13,TR,1775499653000,1775499662000,2026-04-06 16:20:49
B28619,"-22,81558","-43,20614",1775499642000,0,696,1775499653000,1775499662000,2026-04-06 16:20:49
B28546,"-22,84095","-43,23736",1775499643000,23,325,1775499653000,1775499662000,2026-04-06 16:20:49
B28536,"-22,86619","-43,2399",1775499643000,0,616,1775499653000,1775499662000,2026-04-06 16:20:49
C47483,"-23,0006","-43,37229",1775499639000,26,553,1775499653000,1775499663000,2026-04-06 16:20:49
C47778,"-22,88188","-43,29465",1775499640000,31,692,1775499653000,1775499663000,2026-04-06 16:20:49
C30091,"-23,00692","-43,30286",1775499640000,26,555,1775499653000,1775499663000,2026-04-06 16:20:49
C47983,"-22,92416","-43,31275",1775499641000,29,2114,1775499653000,1775499663000,2026-04-06 16:20:49
C47758,"-23,00147","-43,36594",1775499640000,0,552,1775499653000,1775499663000,2026-04-06 16:20:49
C47687,"-22,9391","-43,38399",1775499610000,24,390,1775499653000,1775499663000,2026-04-06 16:20:49
C13040,"-22,9238","-43,35859",1775499640000,15,987,1775499653000,1775499663000,2026-04-06 16:20:49
D13137,"-22,88358","-43,43853",1775499116000,28,801,1775499653000,1775499663000,2026-04-06 16:20:49
C30015,"-22,95386","-43,35716",1775499640000,27,932,1775499653000,1775499663000,2026-04-06 16:20:49
C47989,"-22,95294","-43,34848",1775499641000,1,2111,1775499653000,1775499663000,2026-04-06 16:20:49
C30115,"-22,91806","-43,36105",1775499640000,15,859,1775499653000,1775499663000,2026-04-06 16:20:49
C30186,"-22,91539","-43,36106",1775499642000,0,878,1775499653000,1775499663000,2026-04-06 16:20:49
C13030,"-22,91878","-43,36522",1775499640000,16,861,1775499653000,1775499663000,2026-04-06 16:20:49
D13238,"-22,95551","-43,34008",1775499640000,22,862,1775499653000,1775499663000,2026-04-06 16:20:49
C30074,"-22,99706","-43,31477",1775499641000,16,557,1775499653000,1775499663000,2026-04-06 16:20:49
C30241,"-22,99065","-43,31159",1775499641000,2,343,1775499653000,1775499663000,2026-04-06 16:20:49
C47651,"-23,02274","-43,48241",1775499641000,20,361,1775499653000,1775499663000,2026-04-06 16:20:49
D13290,"-22,93708","-43,38293",1775499607000,43,861,1775499653000,1775499663000,2026-04-06 16:20:49
C47619,"-22,883","-43,23761",1775499642000,38,348,1775499653000,1775499663000,2026-04-06 16:20:49
D13055,"-22,89373","-43,45281",1775499642000,18,801,1775499653000,1775499663000,2026-04-06 16:20:49
D13265,"-22,92391","-43,35831",1775499641000,9,987,1775499653000,1775499663000,2026-04-06 16:20:49
C13059,"-22,95225","-43,34831",1775499642000,0,552,1775499653000,1775499663000,2026-04-06 16:20:49
C47464,"-22,95265","-43,34887",1775499642000,22,361,1775499653000,1775499663000,2026-04-06 16:20:49
D13036,"-22,97474","-43,33034",1775499642000,16,880,1775499653000,1775499663000,2026-04-06 16:20:49
D13290,"-22,935","-43,38261",1775499627000,39,861,1775499653000,1775499663000,2026-04-06 16:20:49
C30336,"-22,9516","-43,34788",1775499642000,0,766,1775499653000,1775499663000,2026-04-06 16:20:49
C30191,"-22,99017","-43,32169",1775499642000,10,555,1775499653000,1775499663000,2026-04-06 16:20:49
D13363,"-22,9907","-43,31157",1775499642000,16,SV878,1775499653000,1775499663000,2026-04-06 16:20:49
C47768,"-22,94872","-43,3482",1775499642000,13,600,1775499653000,1775499663000,2026-04-06 16:20:49
D13137,"-22,88432","-43,4379",1775499146000,0,801,1775499653000,1775499663000,2026-04-06 16:20:49
C30057,"-23,03035","-43,47413",1775499641000,22,954,1775499653000,1775499663000,2026-04-06 16:20:49
C30004,"-22,92508","-43,37005",1775499642000,0,610,1775499653000,1775499663000,2026-04-06 16:20:49
D13012,"-22,87553","-43,46355",1775499640000,17,SP803,1775499653000,1775499663000,2026-04-06 16:20:49
C47478,"-23,00472","-43,43044",1775499639000,16,553,1775499653000,1775499663000,2026-04-06 16:20:49
C47591,"-22,9058","-43,19352",1775499642000,16,368,1775499653000,1775499663000,2026-04-06 16:20:49
C47687,"-22,93825","-43,383",1775499629000,29,390,1775499653000,1775499663000,2026-04-06 16:20:49
C47601,"-22,92312","-43,30591",1775499641000,39,368,1775499653000,1775499663000,2026-04-06 16:20:49
C47559,"-22,97356","-43,18594",1775499640000,0,554,1775499653000,1775499663000,2026-04-06 16:20:49
D13105,"-22,91609","-43,37717",1775499641000,11,803,1775499653000,1775499663000,2026-04-06 16:20:49
C30107,"-22,91644","-43,36219",1775499641000,0,766,1775499653000,1775499663000,2026-04-06 16:20:49
D13124,"-22,95258","-43,34919",1775499636000,11,880,1775499653000,1775499663000,2026-04-06 16:20:49
C47612,"-23,02828","-43,4664",1775499640000,43,553,1775499653000,1775499663000,2026-04-06 16:20:49
D13138,"-22,92566","-43,31487",1775499642000,21,600,1775499653000,1775499663000,2026-04-06 16:20:49
C30355,"-22,9514","-43,34932",1775499642000,36,550,1775499653000,1775499663000,2026-04-06 16:20:49
D13002,"-22,93573","-43,37195",1775499641000,0,803,1775499653000,1775499663000,2026-04-06 16:20:49
C30368,"-22,87651","-43,33751",1775499642000,36,766,1775499653000,1775499663000,2026-04-06 16:20:49
D13247,"-22,92398","-43,23246",1775499641000,11,636,1775499653000,1775499663000,2026-04-06 16:20:49
C47692,"-23,01246","-43,45761",1775499641000,0,553,1775499653000,1775499663000,2026-04-06 16:20:49
C30090,"-22,90714","-43,30824",1775499643000,7,343,1775499653000,1775499663000,2026-04-06 16:20:49
D13228,"-22,96903","-43,33571",1775499642000,9,862,1775499653000,1775499663000,2026-04-06 16:20:49
C30058,"-22,89176","-43,21469",1775499641000,12,343,1775499653000,1775499663000,2026-04-06 16:20:49
C30358,"-22,99442","-43,44822",1775499642000,26,954,1775499653000,1775499663000,2026-04-06 16:20:49
D13137,"-22,88547","-43,43695",1775499176000,29,801,1775499653000,1775499663000,2026-04-06 16:20:49
D13022,"-22,98805","-43,3279",1775499643000,17,862,1775499653000,1775499663000,2026-04-06 16:20:49
C13140,"-22,96438","-43,33512",1775499643000,30,863,1775499653000,1775499663000,2026-04-06 16:20:49
D13082,"-22,93833","-43,35013",1775499639000,25,878,1775499653000,1775499663000,2026-04-06 16:20:49
C47683,"-23,0212","-43,48272",1775499640000,0,553,1775499653000,1775499663000,2026-04-06 16:20:49
D13117,"-22,93599","-43,37193",1775499583000,0,803,1775499653000,1775499663000,2026-04-06 16:20:49
C30115,"-22,91814","-43,36104",1775499642000,18,859,1775499653000,1775499663000,2026-04-06 16:20:49
C30036,"-23,0009","-43,36871",1775499644000,46,565,1775499653000,1775499663000,2026-04-06 16:20:49
C47625,"-22,90524","-43,19209",1775499642000,0,LECD129,1775499653000,1775499663000,2026-04-06 16:20:49
D13117,"-22,93599","-43,37193",1775499613000,0,803,1775499653000,1775499663000,2026-04-06 16:20:49
D13273,"-23,00157","-43,36718",1775499643000,4,880,1775499653000,1775499663000,2026-04-06 16:20:49
D13079,"-22,87897","-43,49141",1775499643000,0,803,1775499653000,1775499663000,2026-04-06 16:20:49
C47585,"-22,92698","-43,31739",1775499642000,56,601,1775499653000,1775499663000,2026-04-06 16:20:49
C30208,"-23,00052","-43,33071",1775499643000,11,990,1775499653000,1775499663000,2026-04-06 16:20:49
D13156,"-22,96997","-43,33652",1775499643000,24,878,1775499653000,1775499663000,2026-04-06 16:20:49
D13117,"-22,93605","-43,37189",1775499638000,6,803,1775499653000,1775499663000,2026-04-06 16:20:49
C47990,"-23,00162","-43,36666",1775499644000,0,2614,1775499653000,1775499663000,2026-04-06 16:20:49
C13135,"-22,87974","-43,33656",1775499642000,21,636,1775499653000,1775499663000,2026-04-06 16:20:49
D13061,"-22,879","-43,49114",1775499642000,0,803,1775499653000,1775499663000,2026-04-06 16:20:49
C47577,"-22,94086","-43,3427",1775499643000,0,601,1775499653000,1775499663000,2026-04-06 16:20:49
D13034,"-22,93736","-43,37221",1775499644000,0,801,1775499653000,1775499663000,2026-04-06 16:20:49
D13223,"-23,00175","-43,3656",1775499642000,0,880,1775499653000,1775499663000,2026-04-06 16:20:49
D13169,"-22,91611","-43,36113",1775499643000,9,878,1775499653000,1775499663000,2026-04-06 16:20:49
D13275,"-22,92578","-43,23489",1775499643000,0,636,1775499653000,1775499663000,2026-04-06 16:20:49
D13137,"-22,88625","-43,43638",1775499206000,24,801,1775499653000,1775499663000,2026-04-06 16:20:49
D13041,"-22,91822","-43,37631",1775499642000,35,801,1775499653000,1775499663000,2026-04-06 16:20:49
D13027,"-22,87864","-43,4285",1775499643000,0,803,1775499653000,1775499663000,2026-04-06 16:20:49
D13151,"-22,97415","-43,33453",1775499642000,11,862,1775499653000,1775499663000,2026-04-06 16:20:49
C30065,"-23,00844","-43,29838",1775499643000,0,557,1775499653000,1775499663000,2026-04-06 16:20:49
C30039,"-22,97761","-43,22241",1775499643000,9,565,1775499653000,1775499663000,2026-04-06 16:20:49
C47563,"-22,98735","-43,1966",1775499641000,27,553,1775499653000,1775499663000,2026-04-06 16:20:49
C47771,"-22,98918","-43,44112",1775499642000,36,613,1775499653000,1775499663000,2026-04-06 16:20:49
C30117,"-23,00495","-43,45671",1775499644000,38,954,1775499653000,1775499663000,2026-04-06 16:20:49
D13154,"-22,93895","-43,36822",1775499644000,40,861,1775499653000,1775499663000,2026-04-06 16:20:49
D13025,"-22,93699","-43,37221",1775499644000,0,801,1775499653000,1775499663000,2026-04-06 16:20:49
C47490,"-22,9665","-43,35736",1775499644000,52,361,1775499653000,1775499663000,2026-04-06 16:20:49
C47506,"-22,98","-43,49119",1775499642000,23,554,1775499653000,1775499663000,2026-04-06 16:20:49
C47596,"-22,95239","-43,34822",1775499644000,0,600,1775499653000,1775499663000,2026-04-06 16:20:49
C47756,"-22,91958","-43,26141",1775499643000,0,368,1775499653000,1775499663000,2026-04-06 16:20:49
C47997,"-22,91032","-43,23359",1775499644000,39,2114,1775499653000,1775499663000,2026-04-06 16:20:49
D13124,"-22,95277","-43,34918",1775499642000,12,880,1775499653000,1775499663000,2026-04-06 16:20:49
C30017,"-22,99244","-43,25454",1775499643000,7,565,1775499653000,1775499663000,2026-04-06 16:20:49
D13137,"-22,88704","-43,43582",1775499236000,0,801,1775499653000,1775499663000,2026-04-06 16:20:49
C30097,"-22,9997","-43,3544",1775499645000,37,900,1775499653000,1775499663000,2026-04-06 16:20:49
C27120,"-22,8254","-43,33234",1775499645000,0,905,1775499653000,1775499681000,2026-04-06 16:20:49
B27154,"-22,85752","-43,32933",1775499641000,38,928,1775499653000,1775499681000,2026-04-06 16:20:49
C27017,"-22,80874","-43,30709",1775499644000,7,775,1775499653000,1775499681000,2026-04-06 16:20:49
B27060,"-22,81092","-43,32969",1775499645000,0,775,1775499653000,1775499681000,2026-04-06 16:20:49
B27102,"-22,92291","-43,23254",1775499644000,0,629,1775499653000,1775499681000,2026-04-06 16:20:49
B27050,"-22,85729","-43,36619",1775499646000,0,SP265,1775499653000,1775499681000,2026-04-06 16:20:49
B27162,"-22,84022","-43,32374",1775499646000,0,774,1775499653000,1775499681000,2026-04-06 16:20:49
B27071,"-22,81721","-43,30212",1775499645000,3,265,1775499653000,1775499681000,2026-04-06 16:20:49
B27213,"-22,82088","-43,32058",1775499646000,1,LECD144,1775499653000,1775499681000,2026-04-06 16:20:49
B27215,"-22,88119","-43,25728",1775499645000,38,265,1775499653000,1775499681000,2026-04-06 16:20:49
B27061,"-22,91673","-43,235",1775499645000,1,639,1775499653000,1775499681000,2026-04-06 16:20:49
B27147,"-22,8248","-43,33262",1775499645000,0,629,1775499653000,1775499681000,2026-04-06 16:20:49
B27247,"-23,0172","-43,46009",1775499648000,11,315,1775499653000,1775499681000,2026-04-06 16:20:49
B27055,"-22,88924","-43,21593",1775499649000,38,292,1775499653000,1775499681000,2026-04-06 16:20:49
B27229,"-22,83714","-43,31714",1775499646000,33,LECD144,1775499653000,1775499681000,2026-04-06 16:20:49
B27216,"-22,86119","-43,36628",1775499645000,16,SP265,1775499653000,1775499681000,2026-04-06 16:20:49
C27069,"-22,84364","-43,32247",1775499648000,25,775,1775499653000,1775499681000,2026-04-06 16:20:49
B27066,"-22,83773","-43,2869",1775499648000,50,975,1775499653000,1775499681000,2026-04-06 16:20:49
B27019,"-22,81679","-43,30152",1775499648000,0,639,1775499653000,1775499681000,2026-04-06 16:20:49
B27107,"-22,91738","-43,23489",1775499644000,9,629,1775499653000,1775499681000,2026-04-06 16:20:49
B27142,"-22,91847","-43,23951",1775499649000,5,639,1775499653000,1775499681000,2026-04-06 16:20:49
B27011,"-22,92351","-43,2351",1775499649000,5,639,1775499653000,1775499681000,2026-04-06 16:20:49
B27131,"-22,885","-43,31263",1775499649000,12,639,1775499653000,1775499681000,2026-04-06 16:20:49
B27094,"-22,82744","-43,31756",1775499650000,27,639,1775499653000,1775499681000,2026-04-06 16:20:49
C27200,"-22,90582","-43,1733",1775499649000,25,265,1775499653000,1775499681000,2026-04-06 16:20:49
B27221,"-22,83742","-43,31479",1775499649000,40,LECD144,1775499653000,1775499681000,2026-04-06 16:20:49
B27163,"-22,81678","-43,30178",1775499650000,0,774,1775499653000,1775499681000,2026-04-06 16:20:49
C27054,"-22,89965","-43,21098",1775499649000,0,SP265,1775499653000,1775499681000,2026-04-06 16:20:49
B27088,"-22,83876","-43,27435",1775499650000,14,940,1775499653000,1775499681000,2026-04-06 16:20:49
C27197,"-22,83971","-43,2394",1775499649000,9,975,1775499653000,1775499681000,2026-04-06 16:20:49
B27126,"-22,89474","-43,2555",1775499650000,0,629,1775499653000,1775499681000,2026-04-06 16:20:49
B27244,"-22,88364","-43,25373",1775499650000,18,629,1775499653000,1775499681000,2026-04-06 16:20:49
C27199,"-22,82838","-43,28812",1775499651000,20,940,1775499653000,1775499681000,2026-04-06 16:20:49
B27250,"-22,90664","-43,19488",1775499650000,40,315,1775499653000,1775499681000,2026-04-06 16:20:49
B27188,"-22,81652","-43,30095",1775499652000,11,774,1775499653000,1775499681000,2026-04-06 16:20:49
C27167,"-22,80878","-43,30715",1775499651000,3,774,1775499653000,1775499681000,2026-04-06 16:20:49
C27118,"-22,86049","-43,32965",1775499647000,16,775,1775499653000,1775499681000,2026-04-06 16:20:49
B31048,"-22,83698","-43,28624",1775499537000,0,GARAGEM,1775499653000,1775499683000,2026-04-06 16:20:49
B11515,"-22,80498","-43,36335",1775499642000,0,SV669,1775499653000,1775499676000,2026-04-06 16:20:49
B11609,"-22,90046","-43,17683",1775499641000,16,363,1775499653000,1775499676000,2026-04-06 16:20:49
D17029,"-23,00118","-43,63499",1775499642000,22,885,1775499653000,1775499659000,2026-04-06 16:20:49
